"ID","Device ID","Vehicle Type","Trip Duration","Trip Distance","Start Time","End Time","Modified Date","Month","Hour","Day of Week","Council District (Start)","Council District (End)","Year"
"d84aedde-0274-4b8a-bd91-70689af7941e","ca6b5be1-ca8a-4d72-91a7-7e3d4feb22a6","scooter",1262,4473,"02/03/2019 10:15:00 PM","02/03/2019 10:30:00 PM","02/04/2019 06:28:31 AM",2,22,0,9,9,2019
"17388132-2bfb-46c0-b977-f8570cde00c9","5f129e4f-0de8-4626-a222-2a319d72ff3c","scooter",337,1043,"02/18/2019 03:45:00 PM","02/18/2019 03:45:00 PM","02/18/2019 10:02:16 PM",2,15,1,3,3,2019
"01929729-10cd-4c65-b87f-48737367c928","45644ebf-63df-40e6-ac45-49798898138d","scooter",259,600,"02/18/2019 08:15:00 AM","02/18/2019 08:15:00 AM","02/18/2019 02:32:10 PM",2,8,1,9,9,2019
"b8af5e40-0d59-42a2-be7b-6271546569dc","461c88bb-6312-4735-8c9b-8e7bb47047ca","scooter",511,1335,"02/24/2019 10:45:00 AM","02/24/2019 11:00:00 AM","02/24/2019 06:56:09 PM",2,10,0,9,9,2019
"b8e59af1-5783-451f-9c17-3ddc6ba70d46","253271a2-6dbe-4ed7-a6f3-032ac8be47c0","scooter",519,1126,"02/18/2019 08:45:00 PM","02/18/2019 08:45:00 PM","02/19/2019 04:28:19 AM",2,20,1,9,9,2019
"97bbaf7e-f64c-4457-90d3-e697a4384c69","d79a3bc8-823a-47a3-a640-560787105039","scooter",1,0,"02/28/2019 01:45:00 PM","02/28/2019 01:45:00 PM","02/28/2019 08:02:13 PM",2,13,4,5,5,2019
"83faf0d0-fcec-4ec8-90ca-c4bacf7e854e","bd915678-67dc-4709-ba5f-47f8b5f29b28","scooter",138,0,"02/17/2019 11:45:00 PM","02/17/2019 11:45:00 PM","02/18/2019 06:02:12 AM",2,23,0,9,9,2019
"bb8031b9-d90d-4bce-bd0f-1f9f217523fa","88c85aa1-fc86-4fcc-b697-d9ff7c22c206","scooter",399,1831,"02/21/2019 04:15:00 PM","02/21/2019 04:15:00 PM","02/21/2019 10:42:04 PM",2,16,4,9,9,2019
"e1cdfcff-dd60-482f-a3ac-e4acf00c927d","25db3b14-a70f-400b-a442-7428a3b669a7","scooter",341,898,"02/19/2019 04:30:00 PM","02/19/2019 04:45:00 PM","02/19/2019 10:47:17 PM",2,16,2,7,7,2019
"1d0eb85d-8dac-467d-86c2-e23185f4da57","84ca0502-c115-4261-8f81-b6c6f17e82b8","scooter",121,552,"02/01/2019 05:00:00 PM","02/01/2019 05:00:00 PM","02/01/2019 11:32:20 PM",2,17,5,9,9,2019
"5e946ceb-0ed5-4db5-a8c1-9c03718f85d7","1c06404c-0b0a-4eb2-b7a0-cc5a56d42594","scooter",635,566,"02/17/2019 04:45:00 PM","02/17/2019 05:00:00 PM","02/17/2019 11:17:12 PM",2,16,0,9,9,2019
"b29e8489-b77f-4314-965d-4b50a21b4459","a26a523c-9d76-4c80-951e-80b8bdaf8071","scooter",1719,4387,"02/16/2019 04:00:00 PM","02/16/2019 04:30:00 PM","02/16/2019 10:47:48 PM",2,16,6,9,9,2019
"a5c9c625-cb50-42a8-9866-ed5c39e7fccb","56f79d70-cdee-4e8f-bc4c-7e1b18bd867e","scooter",210,466,"02/09/2019 04:00:00 PM","02/09/2019 04:00:00 PM","03/12/2019 04:02:48 PM",2,16,6,9,9,2019
"9bcdcc10-7fef-4e58-97f2-3b807a2ea020","bf3f6a05-4afd-4575-8c62-ce3eb344ffa3","scooter",90,4,"02/13/2019 11:45:00 AM","02/13/2019 11:45:00 AM","02/13/2019 06:02:13 PM",2,11,3,9,9,2019
"18cce7a3-7fe4-49a9-833d-983dfa9be0c5","2448489d-bb27-4a36-b6b1-2be354b5065e","scooter",451,1815,"02/22/2019 03:00:00 PM","02/22/2019 03:00:00 PM","02/22/2019 09:17:12 PM",2,15,5,1,9,2019
"569fa618-bc7f-44c1-8ac1-4452c63998ea","fdeca10d-ad9b-4cb4-87bc-38350d567b36","scooter",1140,281,"02/23/2019 02:00:00 PM","02/23/2019 02:15:00 PM","02/23/2019 08:42:05 PM",2,14,6,9,9,2019
"604c5ff8-8e55-4a26-942f-dcee45ca0277","9b52e9ea-ff26-42d6-abf9-e1c3b5d1cf40","scooter",562,2828,"02/05/2019 12:15:00 PM","02/05/2019 12:30:00 PM","02/05/2019 06:47:16 PM",2,12,2,9,9,2019
"dfa77c78-6200-41fc-aca9-39bc896c1faf","1e64efa4-5f0b-4545-aebd-23364ff60111","scooter",1099,2435,"02/20/2019 05:00:00 PM","02/20/2019 05:30:00 PM","02/20/2019 11:47:14 PM",2,17,3,9,5,2019
"fecefb8b-53f5-4098-82e6-ebf609e2f3b6","7734aa26-3f70-42db-ba4d-7c5832881ba4","scooter",159,183,"02/17/2019 11:15:00 AM","02/17/2019 11:15:00 AM","02/17/2019 05:32:14 PM",2,11,0,9,9,2019
"5972e569-360d-43a2-ba09-34bad46fe496","ece97c05-a786-470b-8fa1-fc2f974364b5","scooter",342,854,"02/05/2019 09:00:00 AM","02/05/2019 09:00:00 AM","02/05/2019 03:17:23 PM",2,9,2,9,9,2019
"d84c532b-f922-47a6-9bae-f7f52175175c","9efc2e0f-00f1-4fc5-8259-871e4af2a346","scooter",175,209,"02/06/2019 08:15:00 PM","02/06/2019 08:30:00 PM","03/12/2019 04:02:48 PM",2,20,3,9,9,2019
