"ID","Device ID","Vehicle Type","Trip Duration","Trip Distance","Start Time","End Time","Modified Date","Month","Hour","Day of Week","Council District (Start)","Council District (End)","Year"
"b27b6201-b184-4779-9971-33835b48ccb0","2fbb705a-2401-4a59-98a7-c3097232371a","scooter",1601,1441,"06/30/2018 10:30:00 PM","06/30/2018 10:45:00 PM","12/13/2018 03:55:07 PM",6,22,6,9,9,2018
"bee94b03-8e47-475f-99ef-70508d7d301f","8673dcf8-5c2a-4e7e-b9ef-97d5bd611144","scooter",309,937,"06/30/2018 07:00:00 PM","06/30/2018 07:00:00 PM","12/13/2018 03:52:32 PM",6,19,6,9,9,2018
"62231181-a21b-44db-a794-7112a5b2c2e7","ac6f5ce8-5e14-411e-9d34-419d63eb1e62","scooter",124,472,"06/13/2018 12:45:00 PM","06/13/2018 12:45:00 PM","12/13/2018 10:05:48 AM",6,12,3,9,9,2018
"941a4db6-602d-47af-83f6-a479d6e2fe9f","7e240c3f-0031-4ff1-ad10-a91ffce19898","scooter",32,12,"06/27/2018 12:15:00 PM","06/27/2018 12:15:00 PM","12/13/2018 03:55:32 PM",6,12,3,9,9,2018
"322676cc-1fb5-4009-be96-30223c0cb3ab","f8bd051b-dbdd-4fe6-82d0-6b4859ca0c77","scooter",5,0,"06/24/2018 05:00:00 PM","06/24/2018 05:00:00 PM","12/13/2018 03:53:36 PM",6,17,0,9,9,2018
"89701b42-08d0-48df-9ebb-aa8b597631be","d6f64118-3e0b-44f5-bba6-9d30f534a66d","scooter",344,765,"06/26/2018 01:15:00 PM","06/26/2018 01:30:00 PM","12/12/2018 09:40:27 PM",6,13,2,9,9,2018
"6a14895b-c0af-4fe9-accf-0dc5a69faf64","7f53f60a-e979-464a-b7d9-54a1a0410405","scooter",894,2878,"06/13/2018 03:30:00 PM","06/13/2018 03:45:00 PM","12/13/2018 03:38:08 PM",6,15,3,9,9,2018
"d87cfe7d-c2f3-4839-8fde-7d9f723fc086","1d4cb939-28a5-4b67-b934-6014e77772d4","scooter",318,934,"06/29/2018 02:00:00 PM","06/29/2018 02:15:00 PM","12/13/2018 03:43:44 PM",6,14,5,1,1,2018
"78bb9ece-848d-454f-9208-cc5eb0699a4f","d8a55d12-c089-469d-b933-0b0c11f8b444","scooter",205,705,"06/03/2018 01:00:00 PM","06/03/2018 01:00:00 PM","12/13/2018 04:35:01 PM",6,13,0,3,3,2018
"f620418e-00cb-45aa-87e5-65e400196f3e","1d3f90e6-d153-4673-9ed2-3496640a2d87","scooter",32,0,"06/21/2018 12:45:00 PM","06/21/2018 12:45:00 PM","12/13/2018 09:48:00 AM",6,12,4,9,9,2018
"f73fcc79-d201-4944-bdcf-100bbabe2566","550ffdc6-89af-4ea5-85c5-2d1d032ec323","scooter",786,1960,"06/20/2018 08:30:00 PM","06/20/2018 08:45:00 PM","12/13/2018 03:52:15 PM",6,20,3,3,1,2018
"856fd1dc-27eb-47c2-8cc2-3079c0648ee0","af9c369b-1f8f-4365-963b-bcd111314c53","scooter",455,2043,"06/08/2018 09:15:00 AM","06/08/2018 09:30:00 AM","12/13/2018 03:48:20 PM",6,9,5,9,9,2018
"d5947a5e-c643-423a-aca1-47d1a9dcb05f","3e73d9fb-062f-4e83-8a71-1ec7d1040c69","scooter",335,302,"06/21/2018 01:00:00 PM","06/21/2018 01:15:00 PM","12/12/2018 09:16:38 PM",6,13,4,9,9,2018
"c9962a3a-dad0-4205-bf48-b51145860f18","01994911-7b22-4ac4-a303-d9c990eef7d3","scooter",256,750,"06/22/2018 03:00:00 PM","06/22/2018 03:15:00 PM","12/13/2018 10:04:13 AM",6,15,5,3,3,2018
"91612cc8-ddd0-4a2a-9f8f-6d4a188a68aa","d17a450d-f173-4076-9feb-947b282819df","scooter",439,1968,"06/03/2018 04:15:00 PM","06/03/2018 04:30:00 PM","12/13/2018 04:35:01 PM",6,16,0,9,9,2018
"74a72581-d72f-48ca-b429-6f46145c6a43","833c1ff6-fc55-4e95-a823-963dc671a8b5","scooter",179,648,"06/06/2018 02:00:00 PM","06/06/2018 02:00:00 PM","12/13/2018 09:08:19 AM",6,14,3,9,9,2018
"4cc4211c-e5fc-4761-b0f3-40f28b6b7f4e","dbcb409e-f2ff-48a7-94d8-adacf929b01e","scooter",211,857,"06/07/2018 07:45:00 AM","06/07/2018 07:45:00 AM","12/13/2018 03:49:05 PM",6,7,4,9,9,2018
"a881f85b-8b7f-46fb-8ab2-6c8230464137","77244b9e-7e5a-4f80-a02f-15adfa2f6bff","scooter",342,1142,"06/22/2018 07:45:00 AM","06/22/2018 07:45:00 AM","12/13/2018 09:58:51 AM",6,7,5,9,9,2018
"d8c917f7-fb7a-4706-a204-1ec44e0d54ac","d9ef20b2-fc81-4403-b0ec-4f503074aa13","scooter",2445,5895,"06/12/2018 05:45:00 PM","06/12/2018 06:15:00 PM","12/13/2018 03:40:50 PM",6,17,2,9,1,2018
"d620e52d-7cbc-46c5-b79c-9d817f4b8ef2","2d10c240-7264-4a0d-b3fb-6cfc8d1b4dd5","scooter",968,1832,"06/18/2018 04:00:00 PM","06/18/2018 04:15:00 PM","12/13/2018 10:24:14 AM",6,16,1,9,9,2018
"28216151-a3b0-43f7-8aba-f10e467c5e39","af9c369b-1f8f-4365-963b-bcd111314c53","scooter",127,384,"06/12/2018 01:00:00 PM","06/12/2018 01:00:00 PM","12/13/2018 03:37:22 PM",6,13,2,9,9,2018
"5b86df43-8287-439d-8118-1b1d0284a67e","fe39d146-d830-4a21-9429-21d3807a4055","scooter",134,617,"06/29/2018 10:45:00 AM","06/29/2018 11:00:00 AM","12/12/2018 09:44:50 PM",6,10,5,9,9,2018
"21041afb-2599-404c-b6f4-0c1607b9a42e","6306926d-28e3-412f-9f66-df4e51c3c349","scooter",456,887,"06/20/2018 07:30:00 PM","06/20/2018 07:30:00 PM","12/12/2018 09:21:37 PM",6,19,3,9,9,2018
