"ID","Device ID","Vehicle Type","Trip Duration","Trip Distance","Start Time","End Time","Modified Date","Month","Hour","Day of Week","Council District (Start)","Council District (End)","Year"
"93fa7cc4-8d42-4cea-9234-9ebdac9eda5a","a97cd674-bb8c-47ad-9a13-31231307252a","scooter",935,0,"08/26/2018 01:15:00 AM","08/26/2018 01:30:00 AM","12/12/2018 09:34:17 PM",8,1,0,9,3,2018
"d8c6260e-8fed-41db-b9ba-af393a5f592c","af4f83e6-dec1-4a03-b8d3-cacf46616284","scooter",616,1747,"08/29/2018 11:30:00 AM","08/29/2018 11:30:00 AM","12/13/2018 03:51:50 PM",8,11,3,9,9,2018
"f434baab-1835-41b9-b638-94735ce4a4b2","7ca3b272-fe6d-42ec-b7b8-01ba6337b930","scooter",1274,2297,"08/04/2018 01:30:00 PM","08/04/2018 02:00:00 PM","12/12/2018 09:45:59 PM",8,13,6,9,9,2018
"55eb09b0-fa99-4147-b31e-5c1d3fc28de2","e66142c2-6dd0-4aae-b8c5-de13ef10ee18","scooter",237,0,"08/17/2018 07:30:00 PM","08/17/2018 07:45:00 PM","12/12/2018 09:40:27 PM",8,19,5,9,9,2018
"6bd5f7c9-16ac-4eb1-873d-6d914e9a455a","a5aeb189-bdb2-4dd0-900b-5124bfff9d4a","scooter",315,883,"08/18/2018 05:15:00 PM","08/18/2018 05:15:00 PM","12/13/2018 03:44:18 PM",8,17,6,9,9,2018
"d40e732f-dd83-49e5-a88b-ba23bdc6813e","b4bf57bb-e128-4ace-9f11-abf5ee288e4d","scooter",131,109,"08/30/2018 08:15:00 PM","08/30/2018 08:15:00 PM","12/13/2018 03:45:55 PM",8,20,4,9,9,2018
"3ce3bec6-47a4-4b93-a5b2-d7e5b8c1129d","13f9b758-ad42-4b31-ab6b-10754ed94ac5","scooter",430,1914,"08/23/2018 07:30:00 PM","08/23/2018 07:30:00 PM","12/13/2018 03:44:20 PM",8,19,4,9,9,2018
"d9a1e940-39fd-4d2f-aec9-ac6409415292","1c0e5074-6f4b-4cec-a9da-19f4aad0a649","scooter",277,605,"08/11/2018 02:45:00 PM","08/11/2018 03:00:00 PM","12/12/2018 09:39:56 PM",8,14,6,9,9,2018
"07706c3d-8e60-42b4-91ae-b9acd3bffeab","ccb373c3-cbb4-412e-979c-e1794c1775ac","scooter",214,397,"08/27/2018 01:30:00 PM","08/27/2018 01:30:00 PM","12/12/2018 09:23:06 PM",8,13,1,9,9,2018
"c8f14202-7ffd-46c0-a792-5e4247347c63","3a2731fb-b12e-460e-a054-ae249470f23f","scooter",634,1934,"08/07/2018 08:00:00 PM","08/07/2018 08:15:00 PM","12/12/2018 09:38:28 PM",8,20,2,1,9,2018
"42bdf372-0035-49b0-9793-ad6a2f4a740f","82adf4aa-848f-4ac4-8f71-c7f1f61b6a43","scooter",2399,1561,"08/31/2018 08:30:00 PM","08/31/2018 09:15:00 PM","12/12/2018 09:16:38 PM",8,20,5,9,9,2018
"9eb37b13-5a2d-448e-9483-e52116a254db","e2049d6b-bc9d-4bd2-acf4-104e39648c8a","scooter",174,492,"08/27/2018 08:30:00 AM","08/27/2018 08:30:00 AM","12/13/2018 03:41:15 PM",8,8,1,9,9,2018
"4006416b-3449-4191-967e-ccd7176cb5aa","61b2c95d-75d3-4c20-947b-115cf908f30b","scooter",364,1544,"08/19/2018 07:00:00 PM","08/19/2018 07:00:00 PM","12/13/2018 03:42:38 PM",8,19,0,5,5,2018
"224b9cb1-a675-4eaa-9ba1-e82f0215d950","48252eb7-784a-4dcf-8153-f3d2f869b90c","scooter",1214,1893,"08/09/2018 07:15:00 PM","08/09/2018 07:30:00 PM","12/13/2018 03:43:50 PM",8,19,4,9,9,2018
"90e1c069-236d-45b3-a823-27e542c13a78","c1a6fc15-8fc0-4e85-bf00-61b29fbf45b8","scooter",265,0,"08/29/2018 07:00:00 AM","08/29/2018 07:15:00 AM","12/13/2018 03:53:50 PM",8,7,3,9,9,2018
"962f7cab-3dfa-42bd-b901-f0d3e21d245d","784fe290-0f24-49b5-a222-ccfed1538d60","scooter",582,904,"08/20/2018 01:15:00 PM","08/20/2018 01:15:00 PM","12/12/2018 09:50:44 PM",8,13,1,9,9,2018
"5c1ae847-d3f9-4df0-ae8a-096aded5a062","605a9535-9358-46dc-b5a2-c53bd1b6fe66","scooter",409,324,"08/12/2018 10:45:00 AM","08/12/2018 10:45:00 AM","12/12/2018 09:41:54 PM",8,10,0,1,1,2018
"e321884d-1f5a-4051-9743-0633d8924150","1b4f6f1e-696e-43d0-a3c6-e3db3a73f572","scooter",381,763,"08/02/2018 08:15:00 PM","08/02/2018 08:15:00 PM","12/13/2018 03:47:06 PM",8,20,4,9,9,2018
"43d7a30d-6f82-415f-a982-cd846f3acd12","43414d3c-4389-44f0-bc3a-308ee15a5002","scooter",160,457,"08/15/2018 05:15:00 PM","08/15/2018 05:15:00 PM","12/13/2018 03:54:11 PM",8,17,3,3,3,2018
"31a2f564-67da-462a-a4e8-4d74aaf39b8f","569a1b76-56e8-425d-9c92-19f450c9a656","scooter",2202,4352,"08/18/2018 07:30:00 PM","08/18/2018 08:15:00 PM","12/12/2018 09:46:56 PM",8,19,6,9,9,2018
"8459fe61-df38-439a-984c-2ba60fb251b4","9ce8ca6f-e9e9-4461-a534-2f71e09e03c0","scooter",153,521,"08/20/2018 09:15:00 AM","08/20/2018 09:15:00 AM","12/13/2018 03:38:14 PM",8,9,1,9,9,2018
"6ea5cd4d-44d0-4375-b2db-da7fa3e06711","8a565dd6-fe5b-4d4f-af40-95bb34d2f8d1","scooter",168,278,"08/27/2018 03:30:00 PM","08/27/2018 03:45:00 PM","12/13/2018 03:47:45 PM",8,15,1,9,9,2018
"0d7edda9-f64d-4e0e-8f4e-e0f2834525f5","194b6c2a-e83b-4cbb-8d42-61c077b82a12","scooter",330,794,"08/11/2018 11:15:00 PM","08/11/2018 11:15:00 PM","12/13/2018 03:55:32 PM",8,23,6,1,1,2018
"4c97078b-3962-4103-b2e2-0df418a74992","dfcb30a3-b94b-4dc0-a357-a6010a9cb027","scooter",916,654,"08/22/2018 08:00:00 PM","08/22/2018 08:15:00 PM","12/13/2018 03:37:26 PM",8,20,3,9,9,2018
"a2d67e96-a1b4-4239-a1ae-ee4be778bcda","edaccc51-ce5a-47a8-9787-b56b4ed344c3","scooter",293,1212,"08/05/2018 10:45:00 AM","08/05/2018 11:00:00 AM","12/12/2018 10:22:05 PM",8,10,0,5,9,2018
"3a76d700-2336-4da5-a2b4-06a9d2421bfd","673647c3-471f-4854-bf87-a1110da818a9","scooter",646,1423,"08/25/2018 04:45:00 PM","08/25/2018 05:00:00 PM","12/12/2018 09:10:44 PM",8,16,6,9,9,2018
"9dbaaaf6-e458-4bc1-b103-6aec38d23ca7","69069504-fa4b-4af8-be3f-0e247012fcab","scooter",317,944,"08/16/2018 05:00:00 PM","08/16/2018 05:00:00 PM","12/12/2018 09:42:25 PM",8,17,4,0,0,2018
"f33c17e7-3fcb-4d47-818c-ebb9f4b12420","f8673d89-07bf-4811-ad70-3e4ee7ec0666","scooter",251,415,"08/22/2018 03:30:00 PM","08/22/2018 03:45:00 PM","12/12/2018 09:16:22 PM",8,15,3,9,9,2018
"36859d66-3838-45de-9a8e-23a58f344ee6","5b3dc516-7ee9-4391-a5f2-16d8a94aa86a","scooter",326,1257,"08/30/2018 12:15:00 PM","08/30/2018 12:15:00 PM","12/13/2018 04:35:58 PM",8,12,4,9,9,2018
"cf74c52f-af44-4e9f-b133-530e5173960d","0fabcdaa-0d2c-4f18-8eba-9ea1c061d7a0","scooter",359,958,"08/06/2018 11:45:00 AM","08/06/2018 12:00:00 PM","12/12/2018 09:24:13 PM",8,11,1,9,9,2018
"9ff28f81-5355-4b84-872c-bb10377e152e","6840a878-a991-48bf-ba55-636c42e34e5b","scooter",674,2809,"08/15/2018 05:30:00 PM","08/15/2018 05:45:00 PM","12/13/2018 03:54:30 PM",8,17,3,9,5,2018
"b59cc177-32bd-4150-8958-6ec34219df5e","f5e5c386-dfe5-4a41-8096-1272a93a195a","scooter",897,3667,"08/07/2018 07:15:00 PM","08/07/2018 07:30:00 PM","12/12/2018 09:38:28 PM",8,19,2,9,9,2018
"02b882ab-3450-442b-9534-9f46be0560da","946c6c3a-7817-4eae-b305-f89bde4c0df1","scooter",280,611,"08/08/2018 07:15:00 AM","08/08/2018 07:15:00 AM","12/13/2018 03:46:14 PM",8,7,3,9,9,2018
"b31e44b3-12e6-4b1c-b6ab-ee1206893c64","0e469bd0-7407-49fc-933d-b1d5b3994ed3","scooter",64,129,"08/14/2018 06:00:00 PM","08/14/2018 06:00:00 PM","12/13/2018 04:37:22 PM",8,18,2,9,9,2018
"2e9dc745-a186-470d-8626-93c9b2c7a568","21509fc5-e96c-4c5a-b415-759b1e007542","scooter",954,1699,"08/19/2018 02:00:00 PM","08/19/2018 02:15:00 PM","12/13/2018 03:54:24 PM",8,14,0,9,9,2018
"46185d0f-1214-428c-a7e4-504bb9d394bc","251e49bf-a518-4207-b335-3d8dbbdb4210","scooter",1971,885,"08/16/2018 02:30:00 PM","08/16/2018 03:00:00 PM","12/12/2018 09:18:27 PM",8,14,4,9,9,2018
"3a6e6661-6409-4754-b58e-0766af416805","e2aa618e-4b19-40f4-84b3-3c5f1391ebff","scooter",1210,3735,"08/13/2018 05:30:00 PM","08/13/2018 05:45:00 PM","12/12/2018 09:32:58 PM",8,17,1,9,3,2018
"a5e2c56c-af47-42fd-a896-837c4bf01cfe","2e3030e3-0408-40b8-a5dc-e7507cc7c285","scooter",323,1040,"08/15/2018 08:15:00 PM","08/15/2018 08:30:00 PM","12/13/2018 03:55:06 PM",8,20,3,3,3,2018
"9a8af2f6-4d71-48be-ab04-3a85225290e7","29f40580-4b84-40af-980f-375c07b2e25f","scooter",262,602,"08/15/2018 08:45:00 AM","08/15/2018 08:45:00 AM","12/12/2018 10:22:42 PM",8,8,3,9,9,2018
"d433d272-9e17-40e3-a73f-1fc903a46436","a94715b5-068d-4c27-be93-c6ac3d94219c","scooter",250,1212,"08/21/2018 05:30:00 PM","08/21/2018 05:30:00 PM","12/13/2018 03:51:50 PM",8,17,2,9,9,2018
"67e7b0ed-2cc8-4745-b563-6ef99c568ee3","ec06fd23-70e3-41d7-9cee-5c79db5cc118","scooter",757,426,"08/02/2018 01:30:00 PM","08/02/2018 01:45:00 PM","12/13/2018 03:49:15 PM",8,13,4,9,9,2018
"be9ed8ba-47d3-4a0f-9f5f-9a8e7e7afb00","db188e01-75b5-4a30-8bf3-e766bf05ec4a","scooter",243,366,"08/24/2018 04:30:00 PM","08/24/2018 04:30:00 PM","12/12/2018 09:28:14 PM",8,16,5,9,9,2018
"c67562f4-e1ca-4487-8347-b2b03f017929","3f18a6de-f2d0-495b-b4a7-05b2c4ae603d","scooter",3098,3334,"08/26/2018 02:30:00 AM","08/26/2018 03:30:00 AM","12/12/2018 09:46:34 PM",8,2,0,9,9,2018
"2400b422-32d6-4cfd-928c-559b380b097b","673647c3-471f-4854-bf87-a1110da818a9","scooter",4826,10451,"08/06/2018 05:15:00 PM","08/06/2018 06:45:00 PM","12/12/2018 09:39:56 PM",8,17,1,9,9,2018
"a6627cd3-6347-4391-a519-582faedf9bfc","e7a1dd16-ca4c-489c-9d83-674ebba6694c","scooter",412,706,"08/06/2018 06:00:00 PM","08/06/2018 06:00:00 PM","12/13/2018 03:45:09 PM",8,18,1,9,9,2018
"6cd15bb4-5b6d-4523-80f2-33ea68103730","b7a3dc63-9f02-4b21-b228-99e6c28922c5","scooter",370,1273,"08/03/2018 10:45:00 AM","08/03/2018 10:45:00 AM","12/13/2018 03:39:14 PM",8,10,5,9,9,2018
"9bb903a2-8867-494a-a4a3-b101b162ca5f","efc636ec-1a2e-489d-a644-72f291e5a501","scooter",223,485,"08/31/2018 07:30:00 PM","08/31/2018 07:30:00 PM","12/13/2018 03:39:33 PM",8,19,5,9,9,2018
"281b328a-5921-4a4c-b4e5-251f9d64e4e9","c22d5da6-3a71-43bc-b37b-6396cbbd1448","scooter",248,0,"08/12/2018 12:45:00 PM","08/12/2018 12:45:00 PM","12/12/2018 09:38:28 PM",8,12,0,1,1,2018
"83bc02a9-cb6a-4c90-aee3-ef3c61798889","0997d7c0-5869-4cda-baba-65bfd970182e","scooter",481,1179,"08/28/2018 01:45:00 PM","08/28/2018 02:00:00 PM","12/13/2018 03:48:23 PM",8,13,2,9,9,2018
"0f74093f-84d0-49fb-9152-777bfdd07787","4a6577a4-efcc-4426-b6f1-9e4f3931bcf0","scooter",328,1217,"08/23/2018 11:15:00 AM","08/23/2018 11:15:00 AM","12/13/2018 03:46:14 PM",8,11,4,9,9,2018
"376e375a-54ba-4a6d-9ddf-c2f5470fcd86","d9fe3c0e-f7e0-475e-9d7d-1c8b8b0d4503","scooter",586,0,"08/26/2018 05:45:00 PM","08/26/2018 06:00:00 PM","12/13/2018 04:33:09 PM",8,17,0,9,9,2018
"925feaff-fc82-4f1f-bba8-c033b990b8da","47269d49-7ea1-4030-b808-a40e5a894ffa","scooter",405,1408,"08/27/2018 02:45:00 PM","08/27/2018 03:00:00 PM","12/13/2018 03:39:58 PM",8,14,1,9,9,2018
"0289c775-c904-4097-b620-95db6787e05d","641857cf-4738-409f-83b8-2c8a098dfdd9","scooter",452,0,"08/20/2018 08:45:00 PM","08/20/2018 09:00:00 PM","12/13/2018 03:39:10 PM",8,20,1,3,3,2018
"f1cc2296-edc1-44da-844f-e41f59fe1e64","a796d81b-037d-4574-85bf-ed318e597b12","scooter",1842,5138,"08/31/2018 06:45:00 PM","08/31/2018 07:15:00 PM","12/12/2018 09:16:38 PM",8,18,5,9,9,2018
"71c3686f-68c0-4553-8a5f-e1880e32464e","9741a7c5-1d5d-4180-9921-80c4b4450877","scooter",281,603,"08/25/2018 01:30:00 PM","08/25/2018 01:30:00 PM","12/13/2018 03:46:44 PM",8,13,6,9,1,2018
"8f85a72e-5043-4319-a2ab-8d5a2a97de46","d6030577-1a1c-498f-9ca3-18460923e330","scooter",1451,2999,"08/13/2018 06:30:00 PM","08/13/2018 07:00:00 PM","12/13/2018 03:47:45 PM",8,18,1,5,9,2018
"32998b41-99b5-48ac-83e4-4edea3514a76","a9a4d3ef-a39d-4011-8647-a2366f538519","scooter",100,0,"08/10/2018 08:30:00 PM","08/10/2018 08:30:00 PM","12/13/2018 03:57:20 PM",8,20,5,5,5,2018
"27a9ce69-1ff6-4d22-8836-d9b065b0a2ce","00884e59-2c63-4e02-b165-9f65047046af","bicycle",457,1432,"08/01/2018 11:15:00 PM","08/01/2018 11:15:00 PM","12/21/2018 12:32:43 AM",8,23,3,9,9,2018
"1c3c0778-a07a-49b8-873c-52ec17957cd7","5ea4bc9e-adb9-486e-ac0a-2d65a851238a","scooter",522,1486,"08/25/2018 08:45:00 PM","08/25/2018 08:45:00 PM","12/12/2018 09:14:44 PM",8,20,6,1,9,2018
"f36e6dc3-63c6-40ba-97d1-9c01c19e8bcf","89f5146d-ffb1-4ddb-9faa-7ad6faca6008","scooter",1110,2964,"08/03/2018 02:00:00 PM","08/03/2018 02:30:00 PM","12/12/2018 09:23:38 PM",8,14,5,9,9,2018
"60d5fe68-e255-42e6-8041-790d4dea10a3","447b8275-134a-4cb1-80d7-e1e7b6f19c8c","scooter",233,832,"08/04/2018 01:00:00 PM","08/04/2018 01:00:00 PM","12/12/2018 09:47:29 PM",8,13,6,9,9,2018
"b60b2dbe-9edc-44f0-a65a-8f64acca8cf3","cc72daac-5f3f-46f3-b645-a2bc6d9e8e39","scooter",1468,1408,"08/11/2018 07:45:00 PM","08/11/2018 08:00:00 PM","12/13/2018 03:55:45 PM",8,19,6,9,1,2018
"ad2fe2b5-04f2-4565-a740-24cc9e3ba9de","8efa5862-c9bb-40c4-9497-1afc0144ff3a","scooter",785,2391,"08/27/2018 07:15:00 PM","08/27/2018 07:30:00 PM","12/13/2018 03:46:45 PM",8,19,1,9,1,2018
"e304c001-4b34-411b-898d-f24076b0be63","3c386e85-88db-4e28-b61a-e0a2490d54d1","scooter",29,0,"08/11/2018 05:15:00 PM","08/11/2018 05:15:00 PM","12/12/2018 09:22:13 PM",8,17,6,9,9,2018
"dad57ca5-7257-4ae7-888b-610871c182ed","1870b481-7115-4072-b02f-aeb17ae6f126","scooter",618,154,"08/19/2018 08:15:00 PM","08/19/2018 08:30:00 PM","12/12/2018 09:42:41 PM",8,20,0,9,9,2018
"03bbe966-e297-48c0-9de7-9905ee337f8e","93f8b769-8858-439f-9730-33690faaf772","scooter",818,1252,"08/01/2018 07:15:00 PM","08/01/2018 07:30:00 PM","12/12/2018 09:18:09 PM",8,19,3,9,9,2018
"4295ca08-46fd-4a42-8e34-c687bc2a26f3","03004321-5be2-4698-8da4-eb03e0eb69aa","scooter",25,36,"08/16/2018 08:15:00 PM","08/16/2018 08:15:00 PM","12/12/2018 09:20:27 PM",8,20,4,9,9,2018
"804be5a5-9593-43f5-9beb-1c6d7e7c1840","9ac32f41-20d7-4f89-aabf-337f3020f943","scooter",815,2093,"08/26/2018 11:15:00 AM","08/26/2018 11:30:00 AM","12/13/2018 03:55:06 PM",8,11,0,3,3,2018
"324ad186-d45f-467f-8efb-92d1018969b2","c253af0c-34cb-40a6-8db3-10d5c63ad998","scooter",4412,12800,"08/17/2018 06:30:00 PM","08/17/2018 07:45:00 PM","12/13/2018 03:46:28 PM",8,18,5,9,5,2018
"d28c43fc-88cc-431e-af24-d7a5f796cb69","e1769f1b-ab49-4b5c-a0a3-265e5ac9327c","scooter",357,1505,"08/07/2018 11:00:00 AM","08/07/2018 11:15:00 AM","12/13/2018 03:43:48 PM",8,11,2,9,1,2018
"44e5cb58-469a-45e8-8861-fbdfd96700b9","f2c0f37e-d0d7-45f5-9bf1-c3a3b136a365","scooter",1016,720,"08/15/2018 09:30:00 AM","08/15/2018 10:00:00 AM","12/13/2018 04:33:09 PM",8,9,3,9,9,2018
"6f431961-4cbb-4a75-97ab-386d57c2529a","56dfe38f-d38a-4fac-a343-e67d93c863d7","scooter",401,1428,"08/28/2018 08:00:00 PM","08/28/2018 08:15:00 PM","12/13/2018 03:50:29 PM",8,20,2,9,9,2018
"abe4f7f1-7a82-4814-b63e-c25f55fb53ee","9405af3d-e46d-443b-99d4-fb20a68adc29","scooter",429,2006,"08/26/2018 11:15:00 AM","08/26/2018 11:30:00 AM","12/13/2018 03:56:13 PM",8,11,0,1,1,2018
"4c0cf73b-70ed-42ed-b9bc-0292323a571a","6c98318b-534e-47d1-8687-3f4b9ca9ee12","scooter",1528,2573,"08/13/2018 05:15:00 PM","08/13/2018 05:45:00 PM","12/13/2018 03:53:09 PM",8,17,1,9,9,2018
"cacf29e7-ffec-46f7-9fa9-ffd1248f6c9a","7ad3fca2-4ae0-4cc1-8722-d1f7bec7dd02","scooter",196,754,"08/24/2018 12:45:00 PM","08/24/2018 01:00:00 PM","12/13/2018 03:39:57 PM",8,12,5,9,9,2018
"8626d0f2-20d6-4181-b567-e62058ecb229","01aafb6e-8dc3-4661-b779-a6912edd2c1b","scooter",151,476,"08/17/2018 05:30:00 PM","08/17/2018 05:30:00 PM","12/12/2018 09:41:03 PM",8,17,5,9,9,2018
"d149e045-d671-4a5f-bbf6-e563f332f2a5","c2ea3f9f-a907-40a4-ace1-3f77eacc6f11","scooter",345,385,"08/14/2018 05:15:00 PM","08/14/2018 05:30:00 PM","12/13/2018 03:45:16 PM",8,17,2,9,9,2018
"035d879d-899e-43b7-a2f6-5193eb4cabf0","ff0b26c9-d820-443a-a82a-e1d380f3ab05","scooter",185,194,"08/15/2018 02:45:00 PM","08/15/2018 02:45:00 PM","12/12/2018 09:13:54 PM",8,14,3,1,1,2018
"cd05022a-c258-4c9d-a30c-1e1669fdf8fa","243b973f-f172-4250-9e1f-0f9fea7bf45d","bicycle",781,1143,"08/16/2018 08:00:00 PM","08/16/2018 08:00:00 PM","12/21/2018 12:32:25 AM",8,20,4,9,9,2018
"149d7dd3-569f-49f7-9e8b-c335b0d4c128","0abea988-2b71-4ebb-8f7f-27ad6102578b","scooter",361,1632,"08/03/2018 08:15:00 AM","08/03/2018 08:15:00 AM","12/13/2018 04:34:36 PM",8,8,5,9,9,2018
"fbe78c0f-b50e-4da1-8251-df4ddd896c2e","b6487f43-6ecc-4093-85b3-6f6927fdc657","scooter",459,815,"08/02/2018 04:45:00 PM","08/02/2018 04:45:00 PM","12/12/2018 09:46:16 PM",8,16,4,9,9,2018
