"ID","Device ID","Vehicle Type","Trip Duration","Trip Distance","Start Time","End Time","Modified Date","Month","Hour","Day of Week","Council District (Start)","Council District (End)","Year"
"53c8d123-86bf-46f0-9dca-f4a4f24238cc","4b40cfbd-146a-4d37-9444-2951886f18ce","scooter",834,689,"10/12/2018 01:00:00 PM","10/12/2018 01:00:00 PM","12/13/2018 03:44:58 PM",10,13,5,1,9,2018
"a1b171d4-b97f-4750-a5b9-b1baf4c9f0a8","1b58e93f-1f57-42e9-a5e8-adcf4ed193d8","scooter",154,557,"10/21/2018 03:15:00 PM","10/21/2018 03:30:00 PM","12/13/2018 04:34:36 PM",10,15,0,5,9,2018
"4bbdfec0-fb6a-430f-8d51-ce26abbe3e61","a0fc0c69-120d-4200-bd77-36315e714b73","scooter",649,2286,"10/22/2018 07:30:00 PM","10/22/2018 07:30:00 PM","12/13/2018 04:34:13 PM",10,19,1,9,9,2018
"a73e13bb-0bee-4a3e-8253-4b89216b7800","76db1aff-5104-4ecc-a3e7-9cf2c2286aa8","scooter",994,3500,"10/12/2018 03:15:00 PM","10/12/2018 03:30:00 PM","12/12/2018 09:45:42 PM",10,15,5,9,5,2018
"42668a20-2caa-45bf-afb8-52155d681c55","422eb9ba-b711-4b46-863f-c77744357a8e","scooter",381,1055,"10/06/2018 11:30:00 AM","10/06/2018 11:45:00 AM","12/13/2018 03:36:30 PM",10,11,6,9,9,2018
"5460038f-9aff-4d22-bbfe-ff79d0745d26","cc63a45f-0b5a-4eb1-9ebc-ca81fa9bf6b6","scooter",325,982,"10/09/2018 11:00:00 AM","10/09/2018 11:00:00 AM","12/12/2018 09:22:49 PM",10,11,2,9,9,2018
"8582351d-06b9-4b1f-a376-8d925945cb4c","e577a051-037c-4cd2-9dfc-fda06117a2d9","scooter",74,0,"10/24/2018 02:15:00 PM","10/24/2018 02:30:00 PM","12/13/2018 03:40:18 PM",10,14,3,9,9,2018
"0d106c37-6467-42cc-9d11-8a6865bbfdbb","aa1c2690-ddcf-427a-b7d3-e4a6a99e32c0","scooter",979,1738,"10/25/2018 07:15:00 PM","10/25/2018 07:30:00 PM","12/21/2018 12:36:25 AM",10,19,4,3,3,2018
"b2eb4c13-f139-4a47-a376-706e8e6701ae","c5e8e79c-84e0-422f-ba89-100a20ace680","scooter",296,1286,"10/31/2018 09:00:00 AM","10/31/2018 09:00:00 AM","12/13/2018 03:44:44 PM",10,9,3,9,9,2018
"13705abe-839d-454d-8b75-f5f775e17ba8","830c3219-fb35-418a-aa62-918782f84526","scooter",502,0,"10/08/2018 08:15:00 PM","10/08/2018 08:30:00 PM","12/12/2018 09:39:14 PM",10,20,1,9,9,2018
"19de6e17-d757-440d-869a-cb92184eac8c","8bfc2695-edc6-4983-9e99-bc65531c449e","scooter",52,2,"10/10/2018 05:00:00 PM","10/10/2018 05:00:00 PM","12/12/2018 09:22:49 PM",10,17,3,9,9,2018
"766d0a27-9315-4574-82f6-8ad46d22d9d8","dc07d598-678e-4599-b983-f29745ee0fe7","scooter",447,496,"10/27/2018 04:45:00 PM","10/27/2018 05:00:00 PM","12/13/2018 03:37:22 PM",10,16,6,9,9,2018
"c94463e9-e465-4005-b27e-d06dab470d75","8eb3866b-01e7-4396-9827-d247ed79f041","scooter",576,1600,"10/09/2018 06:30:00 PM","10/09/2018 06:45:00 PM","12/13/2018 04:32:51 PM",10,18,2,9,9,2018
"1f95373d-82e2-49c1-9b52-67b2a1fd9b0e","4bce7073-02ed-4b39-b0e8-2866c1bab6e1","scooter",774,808,"10/08/2018 11:30:00 AM","10/08/2018 11:45:00 AM","12/13/2018 03:53:38 PM",10,11,1,9,9,2018
"eb785b62-4d33-4dbc-95d3-45532aac56e8","ce5fcc21-584b-4c86-9f47-e15bc46fa49a","scooter",214,0,"10/13/2018 02:15:00 PM","10/13/2018 02:30:00 PM","12/12/2018 09:16:59 PM",10,14,6,3,3,2018
"e451ead4-d89f-400f-85d8-06a49f0b9f55","6a65e3ad-61b2-4b38-a6a2-14d7df135cff","scooter",1822,2400,"10/12/2018 07:45:00 PM","10/12/2018 08:15:00 PM","12/13/2018 03:52:10 PM",10,19,5,9,9,2018
"01eec7c1-388b-4bee-9022-e0f44c2b53a7","3a23ab75-ce20-4616-8e0e-8325d2b7fa8a","scooter",296,646,"10/17/2018 01:45:00 PM","10/17/2018 02:00:00 PM","12/12/2018 09:14:44 PM",10,13,3,9,9,2018
"f2d93c5a-765d-4c05-8bd6-6978169bb7e6","c6a903bf-f746-46fd-a008-0a74fa9896af","scooter",291,668,"10/25/2018 02:15:00 PM","10/25/2018 02:30:00 PM","12/13/2018 03:54:49 PM",10,14,4,9,9,2018
"2463024b-0081-488a-8a31-b5e36c004fa1","445b3b9c-6208-4292-94d0-21ce08d8c106","scooter",173,322,"10/19/2018 12:45:00 PM","10/19/2018 12:45:00 PM","12/13/2018 03:36:34 PM",10,12,5,9,9,2018
"ac296c7c-500b-401e-8d5f-c37c4633ba63","16a8328a-ad46-4af6-8ba8-d1ef11006aaa","scooter",470,0,"10/01/2018 07:30:00 AM","10/01/2018 07:30:00 AM","12/12/2018 09:17:50 PM",10,7,1,9,9,2018
"5ea961e1-9aec-40f4-836f-a63577b860e8","916bf40d-1d18-4b84-8687-d3e788a16549","scooter",890,2115,"10/28/2018 01:15:00 PM","10/28/2018 01:30:00 PM","12/13/2018 03:40:34 PM",10,13,0,9,9,2018
"bcf48421-1dfb-401e-b5a2-83f374ffdaa2","71daa607-3a75-4354-90fb-9b11e740b52e","scooter",258,445,"10/26/2018 02:15:00 PM","10/26/2018 02:15:00 PM","12/12/2018 09:30:48 PM",10,14,5,9,9,2018
"9f01c53c-b796-4dce-9834-8cd680916417","c4328599-3414-4f42-be59-8a3554d1db5a","scooter",358,950,"10/27/2018 09:15:00 AM","10/27/2018 09:30:00 AM","12/21/2018 12:36:25 AM",10,9,6,1,9,2018
"3a6d9d48-d068-400c-943a-ae699d33e9ca","4fdb2576-0b71-4d38-ab69-b668ecf7a130","scooter",352,834,"10/07/2018 05:45:00 PM","10/07/2018 05:45:00 PM","12/12/2018 09:24:13 PM",10,17,0,9,9,2018
"ba888cb0-7b70-4744-b3f0-5e533945ff30","0395f2e0-a69e-4897-a1b0-679bc8783da8","scooter",224,316,"10/02/2018 05:00:00 PM","10/02/2018 05:00:00 PM","12/12/2018 09:42:41 PM",10,17,2,9,9,2018
"eb8b681b-3d53-4164-bf70-790fda001f49","6e33e453-648d-403e-8679-f2588f33cd62","scooter",318,1200,"10/30/2018 08:45:00 PM","10/30/2018 09:00:00 PM","12/12/2018 09:29:59 PM",10,20,2,9,9,2018
"912d88b6-f1de-481a-b3f2-28823918ddc9","8c43ca17-c81c-41f7-8a18-c31df33ae70e","scooter",1026,3029,"10/18/2018 09:45:00 AM","10/18/2018 10:00:00 AM","12/12/2018 09:28:33 PM",10,9,4,9,9,2018
"ec2fe195-66e7-442e-b866-518f98687d97","8ec8f4e2-eba0-4a2d-a943-6fe1d28e9442","scooter",332,1056,"10/17/2018 08:30:00 AM","10/17/2018 08:45:00 AM","12/13/2018 03:50:10 PM",10,8,3,9,9,2018
"0af1c045-1a5e-450d-8cd4-61d851fe2bba","b5e9d3c4-1c12-4b54-b086-8870f5696c5c","scooter",38,0,"10/04/2018 06:45:00 PM","10/04/2018 06:45:00 PM","12/12/2018 10:23:14 PM",10,18,4,0,0,2018
"2ea92ef6-9679-43fd-b73e-5ea08ae7d6b1","8ec8f4e2-eba0-4a2d-a943-6fe1d28e9442","scooter",292,0,"10/09/2018 04:45:00 PM","10/09/2018 04:45:00 PM","12/12/2018 09:18:45 PM",10,16,2,9,9,2018
